txn_id,timestamp,sender_bank,sender_account,receiver_bank,upi_app,amount,status,merchant,city,category
UPI007310,2026-01-22 11:11:00,PNB,ACC83534,ICICI,GPay,1460.71,PENDING,"Golla, Mohanty and Jaggi",Bidar,Transport
UPI007311,2026-01-27 16:15:00,ICICI,ACC34563,Kotak,Paytm,10114.57,SUCCESS,"Naik, Bala and Palla",Vijayanagaram,Transfer
UPI007312,2026-01-17 16:40:00,Axis,ACC98227,HDFC,AmazonPay,26657.45,SUCCESS,"Saraf, Dyal and Madan",Panvel,Transport
UPI007313,2026-01-03 07:47:00,SBI,ACC47596,PNB,PhonePe,38898.03,REVERSED,Soman Inc,Suryapet,Shopping
UPI007314,2026-01-17 17:50:00,ICICI,ACC84374,BOB,BHIM,44474.22,PENDING,Sheth Inc,Durg,Transfer
UPI007315,2026-01-06 12:14:00,Kotak,ACC70714,SBI,GPay,41373.23,PENDING,"Barad, Ghosh and Nagar",Mathura,Food
UPI007316,2026-01-13 17:14:00,HDFC,ACC40373,PNB,Paytm,27407.73,PENDING,"Thakur, Sha and Karnik",Sonipat,Food
UPI007317,2026-01-03 01:22:00,Axis,ACC82325,SBI,GPay,40037.79,PENDING,Kibe Ltd,Sambhal,Bills
UPI007318,2026-01-13 07:15:00,PNB,ACC47636,Axis,GPay,35596.52,REVERSED,"Dar, Kapur and Goswami",Malda,Shopping
UPI007319,2026-01-06 20:08:00,BOB,ACC40016,ICICI,Paytm,6091.21,SUCCESS,Mall Ltd,Ulhasnagar,Bills
UPI007320,2026-01-28 02:00:00,PNB,ACC34336,Axis,PhonePe,14034.77,PENDING,"Patla, Konda and Bava",Noida,Transfer
UPI007321,2026-01-21 11:16:00,HDFC,ACC51334,HDFC,BHIM,46212.28,SUCCESS,Talwar and Sons,Amravati,Bills
UPI007322,2026-01-01 02:57:00,Axis,ACC74133,ICICI,PhonePe,14355.37,SUCCESS,Patla-Khare,Gangtok,Transport
UPI007323,2026-01-03 11:38:00,SBI,ACC68653,BOB,PhonePe,7682.85,SUCCESS,Ramesh and Sons,Proddatur,Food
UPI007324,2026-01-09 20:16:00,HDFC,ACC56776,PNB,AmazonPay,14820.87,REVERSED,Sibal-Chaudhari,Anantapur,Transfer
UPI007325,2026-01-25 16:25:00,Kotak,ACC22937,ICICI,AmazonPay,-31359.32,PENDING,"Saini, Muni and Badal",Amritsar,Transfer
UPI007326,2026-01-12 22:19:00,SBI,ACC18926,HDFC,Paytm,15548.55,FAILED,"Chaudhry, Varughese and Warrior",Ghaziabad,Transport
UPI007327,2026-01-04 17:56:00,HDFC,ACC82910,HDFC,PhonePe,49563.49,REVERSED,Kale Ltd,Ozhukarai,Transport
UPI007328,2026-01-26 09:55:00,Axis,ACC66437,Axis,AmazonPay,31217.39,FAILED,"Dua, Kashyap and Grewal",Hubli–Dharwad,Transport
UPI007329,2026-01-21 16:01:00,Axis,ACC58609,Kotak,Paytm,32985.74,REVERSED,Mani Ltd,Jhansi,Transport
UPI007330,2026-01-16 04:55:00,Kotak,ACC68281,SBI,PhonePe,23621.93,REVERSED,"Prasad, Devan and Chauhan",Erode,Transport
UPI007331,2026-01-01 19:45:00,Axis,ACC36085,HDFC,BHIM,25939.68,REVERSED,"Thaker, Murthy and Virk",Muzaffarnagar,Shopping
UPI007332,2026-01-10 15:13:00,HDFC,ACC60515,PNB,AmazonPay,7646.35,SUCCESS,"Misra, Munshi and Dar",Gorakhpur,Transport
UPI007333,2026-01-19 03:44:00,ICICI,ACC16211,Axis,BHIM,16843.6,FAILED,Kapur and Sons,Tirunelveli,Food
UPI007334,2026-01-08 00:54:00,BOB,ACC13785,Axis,Paytm,31500.97,PENDING,Palan-Wadhwa,Srikakulam,Transfer
UPI007335,2026-01-07 12:14:00,ICICI,ACC55030,Kotak,PhonePe,37053.97,FAILED,"Choudhury, Manda and Datta",Pimpri-Chinchwad,Transport
UPI007336,2026-01-08 17:00:00,SBI,ACC56070,Kotak,GPay,3654.48,PENDING,Thaman-Mitter,Ajmer,Shopping
UPI007337,2026-01-12 10:11:00,HDFC,ACC50101,HDFC,AmazonPay,17099.14,FAILED,Randhawa-Bajaj,Ratlam,Shopping
UPI007338,2026-01-28 11:53:00,BOB,ACC87075,HDFC,PhonePe,26365.2,PENDING,"Khalsa, Sampath and Karnik",Ambala,Food
UPI007339,2026-01-14 19:23:00,BOB,ACC91397,BOB,GPay,12567.02,FAILED,Solanki-Deep,Guna,Shopping
UPI007340,2026-01-07 03:57:00,Axis,ACC17956,Axis,PhonePe,7625.37,REVERSED,Pillay-Gade,Dhule,Bills
UPI007341,2026-01-19 00:37:00,ICICI,ACC28717,HDFC,BHIM,32453.53,SUCCESS,Shenoy-Kala,Alwar,Bills
UPI007342,2026-01-15 05:18:00,HDFC,ACC33879,HDFC,Paytm,32158.81,SUCCESS,Dada-Bala,Mahbubnagar,Bills
UPI007343,2026-01-07 21:57:00,BOB,ACC20456,PNB,PhonePe,22860.04,REVERSED,Yohannan Ltd,Ongole,Food
UPI007344,2026-01-01 14:33:00,Kotak,ACC13150,SBI,GPay,8138.62,REVERSED,"Goyal, Deshpande and Mahal",Morena,Food
UPI007345,2026-01-01 17:39:00,HDFC,ACC68298,BOB,PhonePe,42025.49,PENDING,Bumb Inc,Ballia,Transport
UPI007346,2026-01-28 15:59:00,BOB,ACC91016,BOB,BHIM,17574.11,SUCCESS,Bhargava-Wason,Mira-Bhayandar,Bills
UPI007347,2026-01-30 16:39:00,Axis,ACC21858,ICICI,BHIM,40731.73,FAILED,"Issac, Jaggi and Rama",Orai,Bills
UPI007348,2026-01-29 22:10:00,PNB,ACC54312,PNB,PhonePe,47647.53,PENDING,"Majumdar, Uppal and Deshmukh",Danapur,Shopping
UPI007349,2026-01-08 06:46:00,Kotak,ACC55908,HDFC,BHIM,19363.5,REVERSED,Bajwa-Sibal,Imphal,Shopping
UPI007350,2026-01-22 09:28:00,SBI,ACC19659,BOB,GPay,27939.01,REVERSED,Naik-Vig,Bhilwara,Transport
UPI007351,2026-01-06 08:26:00,SBI,ACC28530,PNB,BHIM,14453.03,SUCCESS,Madan Inc,Bellary,Bills
UPI007352,2026-01-25 01:16:00,BOB,ACC36844,BOB,AmazonPay,14302.84,SUCCESS,Sandhu-Bhardwaj,Hubli–Dharwad,Shopping
UPI007353,2026-01-02 19:38:00,PNB,ACC37488,HDFC,BHIM,-23700.17,SUCCESS,"Garde, Thakur and Pandya",Gangtok,Bills
UPI007354,2026-01-22 01:31:00,Axis,ACC67551,SBI,BHIM,25674.59,PENDING,Chacko-Koshy,Guna,Shopping
UPI007355,2026-01-15 13:50:00,Axis,ACC67686,Axis,PhonePe,29880.02,PENDING,"Varty, Kala and Bala",Ozhukarai,Food
UPI007356,2026-01-13 22:26:00,HDFC,ACC83131,Axis,GPay,37049.39,PENDING,"Patil, Jain and Sundaram",Firozabad,Bills
UPI007357,2026-01-05 20:44:00,Axis,ACC50267,ICICI,Paytm,40840.09,PENDING,Bhatia LLC,Korba,Food
UPI007358,2026-01-15 09:08:00,Kotak,ACC95039,HDFC,GPay,38101.9,PENDING,Vala-Dhar,Patna,Shopping
UPI007359,2026-01-03 16:30:00,BOB,ACC60244,BOB,PhonePe,11411.12,REVERSED,"Narasimhan, Reddy and Dass",Ghaziabad,Bills
UPI007360,2026-01-10 12:07:00,Kotak,ACC21330,SBI,PhonePe,,REVERSED,Vala and Sons,Gopalpur,Transport
UPI007361,2026-01-17 00:20:00,SBI,ACC70498,BOB,BHIM,15761.76,SUCCESS,Mammen-Pandey,Tirupati,Shopping
UPI002154,2026-01-20 17:41:00,Kotak,ACC17783,Axis,GPay,25737.2,FAILED,Pall Group,Coimbatore,Transfer
UPI007363,2026-01-29 06:29:00,SBI,ACC25279,ICICI,AmazonPay,5346.43,FAILED,Hayer Ltd,Imphal,Food
UPI007364,2026-01-24 06:50:00,BOB,ACC88923,ICICI,BHIM,27743.11,FAILED,"Borde, Narula and Mannan",Kolhapur,Transfer
UPI007365,2026-01-12 16:47:00,Axis,ACC88901,SBI,BHIM,32059.32,SUCCESS,"Kant, Chandra and Kuruvilla",Satna,Food
UPI007366,2026-01-08 01:33:00,BOB,ACC29350,PNB,GPay,1785.33,FAILED,Thakur-Chander,Hindupur,Transport
UPI007367,2026-01-07 04:26:00,Axis,ACC14867,ICICI,AmazonPay,10602.76,FAILED,Banerjee-Rattan,Chittoor,Shopping
UPI007368,2026-01-25 08:39:00,Axis,ACC29875,SBI,BHIM,3241.64,REVERSED,Bains-Soni,Visakhapatnam,Shopping
UPI007369,2026-01-22 04:07:00,Kotak,ACC76113,Axis,PhonePe,41374.53,FAILED,Zachariah Group,Mysore,Food
UPI007370,2026-01-23 14:14:00,HDFC,ACC10198,SBI,BHIM,12716.0,REVERSED,Sinha Group,Bally,Transport
UPI007371,2026-01-18 02:38:00,ICICI,ACC67584,ICICI,AmazonPay,16737.11,FAILED,"Kohli, Soni and Dara",Rohtak,Bills
UPI007372,2026-01-03 23:40:00,Kotak,ACC74784,ICICI,PhonePe,,SUCCESS,Barad and Sons,Bhubaneswar,Transport
UPI007373,2026-01-12 17:07:00,HDFC,ACC83182,Kotak,PhonePe,40592.72,SUCCESS,"Talwar, Sama and Chacko",Tiruppur,Shopping
UPI007374,2026-01-17 09:39:00,PNB,ACC79844,HDFC,Paytm,-3515.19,FAILED,Morar LLC,Munger,Shopping
UPI007375,2026-01-09 08:55:00,ICICI,ACC53039,Axis,PhonePe,16047.44,PENDING,Srivastava-Sundaram,Patna,Food
UPI007376,2026-01-21 12:53:00,Axis,ACC13695,SBI,AmazonPay,22080.07,FAILED,"Gaba, Baral and Brar",Varanasi,Transport
UPI007377,2026-01-18 11:52:00,Kotak,ACC56543,PNB,GPay,23895.06,PENDING,Dave-Ramesh,Orai,Transport
UPI007378,2026-01-20 11:00:00,SBI,ACC44113,BOB,GPay,36308.29,PENDING,Chandra-Prashad,Aligarh,Transfer
UPI007379,2026-01-01 07:52:00,SBI,ACC90528,HDFC,AmazonPay,1076.08,PENDING,Bhatnagar Group,Morena,Transfer
UPI007380,2026-01-11 17:36:00,PNB,ACC34432,ICICI,Paytm,3994.05,PENDING,Kapur and Sons,Silchar,Bills
UPI007381,2026-01-27 21:24:00,ICICI,ACC92618,SBI,GPay,41341.46,FAILED,Gade PLC,Bhatpara,Transfer
UPI007382,2026-01-11 02:37:00,BOB,ACC92573,Kotak,GPay,29139.76,SUCCESS,Kaur and Sons,Firozabad,Food
UPI007383,2026-01-05 11:43:00,PNB,ACC15626,SBI,BHIM,26934.11,FAILED,Arora-Venkataraman,Hajipur,Shopping
UPI007384,2026-01-17 00:40:00,BOB,ACC70494,SBI,Paytm,3828.74,PENDING,Rao-Sastry,Madurai,Food
UPI007385,2026-01-01 19:59:00,HDFC,ACC54477,Kotak,Paytm,25492.95,PENDING,Srinivas-Edwin,Warangal,Shopping
UPI007386,2026-01-13 04:15:00,HDFC,ACC93855,Axis,PhonePe,10456.22,PENDING,"Raman, Handa and Magar",Kalyan-Dombivli,Shopping
UPI007387,2026-01-18 01:17:00,BOB,ACC86926,Kotak,PhonePe,49156.48,PENDING,Baral-Munshi,Vijayanagaram,Transport
UPI007388,2026-01-28 02:13:00,BOB,ACC51756,Axis,AmazonPay,15851.42,SUCCESS,Pillai Ltd,Barasat,Bills
UPI007389,2026-01-23 02:44:00,Kotak,ACC83037,BOB,AmazonPay,47411.04,FAILED,Aggarwal-Palla,North Dumdum,Bills
UPI007390,2026-01-30 16:17:00,HDFC,ACC71830,Axis,GPay,11012.86,REVERSED,"Dutta, Nayar and Dugar",Gaya,Shopping
UPI007391,2026-01-13 12:23:00,Kotak,ACC74813,Kotak,AmazonPay,39625.97,SUCCESS,Tak Ltd,Mau,Shopping
UPI007392,2026-01-26 21:43:00,SBI,ACC18000,BOB,GPay,5048.86,PENDING,Jani PLC,Fatehpur,Shopping
UPI007393,2026-01-10 01:25:00,SBI,ACC37759,SBI,GPay,22851.27,FAILED,Pradhan and Sons,Ahmedabad,Food
UPI007394,2026-01-16 18:06:00,ICICI,ACC15525,BOB,Paytm,22642.01,FAILED,Thakur PLC,Ghaziabad,Transport
UPI007395,2026-01-05 08:46:00,Axis,ACC46416,BOB,BHIM,12645.35,PENDING,Naik Ltd,Silchar,Food
UPI007396,2026-01-11 09:54:00,HDFC,ACC75469,SBI,AmazonPay,,REVERSED,"Bhatnagar, Sengupta and Ramanathan",Madhyamgram,Shopping
UPI007397,2026-01-04 04:01:00,BOB,ACC47865,Axis,Paytm,,PENDING,"Tank, Sarraf and Gopal",Firozabad,Transfer
UPI007398,2026-01-08 14:08:00,BOB,ACC12898,BOB,BHIM,28198.66,SUCCESS,Narain-Sanghvi,Guwahati,Shopping
UPI007399,2026-01-28 07:00:00,BOB,ACC20358,Axis,BHIM,,REVERSED,"Bath, Wagle and Hari",Mango,Transfer
UPI007400,2026-01-02 10:38:00,SBI,ACC62479,HDFC,GPay,42344.36,PENDING,Krishnamurthy Inc,Dindigul,Food
UPI007401,2026-01-22 03:45:00,PNB,ACC46945,BOB,AmazonPay,22586.71,SUCCESS,Saran and Sons,Anantapuram,Transfer
UPI007402,2026-01-19 14:29:00,SBI,ACC50396,PNB,Paytm,9968.83,REVERSED,Dhillon-Balakrishnan,Shimla,Food
UPI007403,2026-01-03 07:53:00,PNB,ACC57030,Axis,AmazonPay,36329.37,REVERSED,Kumar Ltd,Gandhidham,Shopping
UPI007404,2026-01-26 08:52:00,HDFC,ACC19253,PNB,PhonePe,10292.45,FAILED,"Naidu, Chander and Ratti",Shimoga,Shopping
UPI007405,2026-01-24 10:57:00,PNB,ACC88352,Kotak,BHIM,43132.72,SUCCESS,"Mital, Vora and Rau",Dehradun,Food
UPI007406,2026-01-16 15:33:00,SBI,ACC61876,Kotak,BHIM,7804.96,SUCCESS,Jayaraman LLC,Mehsana,Transport
UPI007407,2026-01-25 15:09:00,PNB,ACC46908,Kotak,BHIM,,PENDING,Varty Group,Ramgarh,Transport
UPI007408,2026-01-29 11:08:00,Axis,ACC93377,ICICI,GPay,35690.53,FAILED,Sidhu-Patla,Malda,Transfer
UPI007409,2026-01-18 07:11:00,ICICI,ACC46360,ICICI,AmazonPay,5800.88,PENDING,Sharma LLC,Guwahati,Transfer
UPI007410,2026-01-06 23:13:00,PNB,ACC74836,Kotak,Paytm,6738.27,REVERSED,"Viswanathan, Narasimhan and Sarkar",Ozhukarai,Food
UPI007411,2026-01-09 15:33:00,HDFC,ACC93412,PNB,GPay,17696.66,SUCCESS,Prasad-Subramaniam,Sultan Pur Majra,Transport
UPI007412,2026-01-01 14:34:00,ICICI,ACC38136,BOB,AmazonPay,20881.49,PENDING,Kapoor Ltd,Nandyal,Shopping
UPI007413,2026-01-24 09:56:00,ICICI,ACC68582,ICICI,GPay,27788.92,FAILED,Talwar PLC,Bilaspur,Transport
UPI007414,2026-01-26 00:42:00,HDFC,ACC24805,SBI,AmazonPay,,REVERSED,Narang-Yadav,Udupi,Transport
UPI002618,2026-01-06 20:01:00,ICICI,ACC51822,SBI,GPay,,SUCCESS,Gala-Sen,Katihar,Transfer
UPI007416,2026-01-14 12:33:00,HDFC,ACC97229,Axis,Paytm,29341.74,REVERSED,"Gupta, Cherian and Chaudhary",Bhiwandi,Bills
UPI000168,2026-01-17 04:48:00,ICICI,ACC53321,HDFC,BHIM,10945.19,PENDING,"Vasa, Natarajan and Dyal",Navi Mumbai,Transport
UPI007418,2026-01-17 05:39:00,BOB,ACC73568,ICICI,AmazonPay,5511.42,PENDING,"Dubey, Kunda and Acharya",Hapur,Food
UPI007419,2026-01-27 03:27:00,SBI,ACC66986,ICICI,Paytm,36481.36,REVERSED,"Handa, Patla and Kapadia",Jamnagar,Transfer
UPI007420,2026-01-28 23:33:00,Kotak,ACC78548,Axis,BHIM,7333.27,REVERSED,Natarajan-Ravel,Medininagar,Food
UPI007421,2026-01-21 05:01:00,BOB,ACC17535,BOB,PhonePe,32991.49,REVERSED,Bains-Nazareth,Dehri,Shopping
UPI007422,2026-01-19 21:53:00,SBI,ACC82142,SBI,GPay,-38082.77,SUCCESS,"Tandon, Khalsa and Nagi",Madhyamgram,Transport
UPI007423,2026-01-15 10:13:00,HDFC,ACC25097,Axis,GPay,18488.44,PENDING,"Chandran, Ramaswamy and Din",Kharagpur,Transfer
UPI007424,2026-01-17 04:08:00,SBI,ACC69059,Axis,Paytm,7875.09,PENDING,Shetty-Ramanathan,Eluru,Bills
UPI007425,2026-01-17 21:41:00,Kotak,ACC41607,Kotak,AmazonPay,44775.93,REVERSED,"Iyer, Sankar and Saxena",Chandrapur,Bills
UPI007426,2026-01-14 23:46:00,HDFC,ACC51827,PNB,AmazonPay,47124.04,SUCCESS,Mittal-Aurora,Nandyal,Bills
UPI007427,2026-01-09 17:41:00,BOB,ACC71475,PNB,GPay,-7260.45,REVERSED,"Hari, Aurora and Choudhury",Nashik,Food
UPI002474,2026-01-06 23:08:00,BOB,ACC91700,SBI,Paytm,16109.23,FAILED,Raval-Prabhu,Ludhiana,Food
UPI007429,2026-01-15 22:17:00,HDFC,ACC76982,ICICI,GPay,5037.99,SUCCESS,Lalla Group,Bidhannagar,Bills
UPI007430,2026-01-02 03:49:00,HDFC,ACC53302,SBI,Paytm,-25535.41,SUCCESS,Badami PLC,Mahbubnagar,Transport
UPI007431,2026-01-18 08:31:00,PNB,ACC14669,BOB,Paytm,11639.78,REVERSED,Chandran-Sabharwal,Jodhpur,Transport
UPI007432,2026-01-17 10:32:00,BOB,ACC98124,BOB,BHIM,2646.18,REVERSED,Sundaram-Mohan,Guna,Bills
UPI007433,2026-01-25 05:02:00,HDFC,ACC63092,HDFC,PhonePe,46664.48,SUCCESS,"Singh, Mall and Sachdev",Gulbarga,Bills
UPI007434,2026-01-10 19:02:00,Kotak,ACC67389,BOB,AmazonPay,25198.47,PENDING,"Mahajan, Sami and Sastry",Kollam,Transport
UPI007435,2026-01-14 10:03:00,BOB,ACC74628,ICICI,Paytm,33738.49,SUCCESS,Hans-Palan,Hyderabad,Shopping
UPI007436,2026-01-08 03:03:00,HDFC,ACC89826,BOB,AmazonPay,33113.03,SUCCESS,"Cheema, Savant and Sangha",Nellore,Transfer
UPI007437,2026-01-04 02:24:00,BOB,ACC83869,SBI,BHIM,-8154.24,REVERSED,Vora-Aurora,Chittoor,Food
UPI007438,2026-01-22 01:46:00,PNB,ACC25158,Axis,AmazonPay,42170.6,PENDING,Narasimhan-Saha,Jaipur,Bills
UPI007439,2026-01-19 01:21:00,Axis,ACC26106,HDFC,PhonePe,16483.11,REVERSED,"Bakshi, Vora and Soni",Ulhasnagar,Bills
UPI007440,2026-01-05 22:21:00,ICICI,ACC59492,ICICI,BHIM,37068.43,PENDING,Mahal-Tiwari,Durg,Transport
UPI007441,2026-01-16 06:53:00,BOB,ACC88644,Kotak,GPay,42217.73,PENDING,Rege and Sons,Thoothukudi,Transfer
UPI007442,2026-01-24 00:24:00,SBI,ACC22428,HDFC,AmazonPay,7281.42,PENDING,Mutti Group,Munger,Shopping
UPI007443,2026-01-15 18:41:00,HDFC,ACC61187,ICICI,PhonePe,33379.11,REVERSED,Mital-Tara,Purnia,Food
UPI007444,2026-01-04 19:32:00,HDFC,ACC24105,SBI,Paytm,47829.25,REVERSED,"Bora, Mangal and Luthra",Hindupur,Shopping
UPI007445,2026-01-20 15:38:00,ICICI,ACC52069,ICICI,GPay,15561.29,SUCCESS,Bora-Bhalla,Karnal,Transport
UPI007446,2026-01-05 12:20:00,HDFC,ACC86914,ICICI,BHIM,11899.43,FAILED,Narasimhan-Karpe,Aizawl,Transfer
UPI007447,2026-01-30 19:02:00,SBI,ACC88519,ICICI,PhonePe,20275.21,SUCCESS,"Kumer, Lalla and Balan",Mango,Transport
UPI007448,2026-01-09 09:30:00,BOB,ACC29076,HDFC,BHIM,30335.53,REVERSED,"Shan, Gupta and Raval",Chittoor,Food
UPI007449,2026-01-04 23:06:00,Kotak,ACC72121,PNB,Paytm,12730.92,FAILED,"Grewal, Arora and Biswas",Ambarnath,Transport
UPI007450,2026-01-10 21:00:00,HDFC,ACC91671,Axis,Paytm,28022.16,REVERSED,"Dyal, Sur and Gera",Gudivada,Food
UPI007451,2026-01-21 03:17:00,BOB,ACC25371,PNB,AmazonPay,,SUCCESS,Kata-Atwal,Secunderabad,Shopping
UPI007452,2026-01-30 01:23:00,BOB,ACC67631,PNB,Paytm,18478.61,SUCCESS,Kala and Sons,Ahmedabad,Transfer
UPI007453,2026-01-15 07:18:00,HDFC,ACC87656,Axis,BHIM,5807.2,PENDING,Gala Ltd,Dindigul,Transport
UPI007454,2026-01-26 00:41:00,ICICI,ACC26286,Kotak,GPay,25425.88,REVERSED,"Prashad, Bose and Rajan",Kharagpur,Food
UPI007455,2026-01-19 03:35:00,BOB,ACC88675,HDFC,BHIM,46441.61,PENDING,Chaudry PLC,Meerut,Transport
UPI007456,2026-01-06 10:37:00,Axis,ACC25924,SBI,GPay,2509.14,SUCCESS,Dhillon-Ghose,Sri Ganganagar,Food
UPI007457,2026-01-14 04:26:00,PNB,ACC75067,Kotak,BHIM,47281.2,FAILED,Choudhary and Sons,Bangalore,Bills
UPI007458,2026-01-22 01:39:00,PNB,ACC10490,HDFC,PhonePe,2474.16,REVERSED,"Sibal, Wason and Brar",Morbi,Transport
UPI007459,2026-01-19 22:38:00,PNB,ACC39817,SBI,BHIM,24156.81,FAILED,Warrior Group,Jamshedpur,Transfer
UPI007460,2026-01-21 13:07:00,Axis,ACC24663,Kotak,BHIM,47266.11,REVERSED,Lad LLC,Bilaspur,Bills
UPI007461,2026-01-18 12:13:00,BOB,ACC16658,Axis,Paytm,37373.12,PENDING,Jhaveri-Prabhu,Allahabad,Transfer
UPI007462,2026-01-14 01:26:00,BOB,ACC92780,BOB,Paytm,40980.88,PENDING,"Pandit, Dalal and Iyengar",Jaipur,Transport
UPI007463,2026-01-24 01:52:00,Kotak,ACC62957,ICICI,Paytm,2921.31,FAILED,"Mallick, Srinivasan and Keer",Ahmednagar,Transfer
UPI007464,2026-01-08 20:01:00,Axis,ACC53240,HDFC,BHIM,49446.2,REVERSED,Gandhi-Pandya,Siliguri,Bills
UPI007465,2026-01-16 14:43:00,ICICI,ACC32537,ICICI,Paytm,22236.36,SUCCESS,Iyer Group,Ahmedabad,Bills
UPI007466,2026-01-07 21:16:00,Axis,ACC80631,SBI,AmazonPay,49621.23,REVERSED,Bumb-Zacharia,Raurkela Industrial Township,Transfer
UPI007467,2026-01-24 23:55:00,PNB,ACC54681,Axis,AmazonPay,42374.07,REVERSED,Palla-Tak,Amaravati,Bills
UPI007468,2026-01-26 05:44:00,HDFC,ACC66925,PNB,GPay,14453.82,PENDING,"Dugal, Lata and Tripathi",Sasaram,Transport
UPI007469,2026-01-24 15:54:00,PNB,ACC72196,SBI,PhonePe,9147.1,PENDING,Mammen Ltd,Bhiwandi,Transport
UPI007470,2026-01-09 00:08:00,ICICI,ACC80014,BOB,BHIM,39821.6,SUCCESS,Walia-Ramanathan,Amaravati,Transfer
UPI007471,2026-01-13 10:27:00,PNB,ACC75729,Axis,Paytm,3267.49,FAILED,Ganguly-Bajaj,Panchkula,Bills
UPI007472,2026-01-08 18:07:00,SBI,ACC59216,HDFC,BHIM,31608.56,PENDING,Wable-Bhat,Warangal,Bills
UPI007473,2026-01-02 02:47:00,Axis,ACC22473,SBI,AmazonPay,12063.16,FAILED,Gokhale Inc,Kurnool,Bills
UPI007474,2026-01-22 08:55:00,BOB,ACC47180,BOB,AmazonPay,17276.4,SUCCESS,"Talwar, Upadhyay and Deshmukh",Etawah,Transport
UPI007475,2026-01-11 22:00:00,ICICI,ACC77710,PNB,Paytm,9717.0,PENDING,Sule and Sons,Dhanbad,Transfer
UPI007476,2026-01-24 11:41:00,ICICI,ACC61285,SBI,BHIM,40089.96,PENDING,"Yadav, Swamy and Kapur",Tiruppur,Transfer
UPI007477,2026-01-06 15:19:00,ICICI,ACC52846,ICICI,BHIM,19661.0,SUCCESS,Mutti-Chadha,Udaipur,Transport
UPI007478,2026-01-15 03:31:00,Axis,ACC94679,ICICI,PhonePe,21429.15,SUCCESS,"Soni, Sachdev and Pal",Dhule,Shopping
UPI007479,2026-01-18 21:41:00,ICICI,ACC77879,Kotak,AmazonPay,39622.99,FAILED,Saini PLC,Ujjain,Transport
UPI007480,2026-01-20 16:40:00,Kotak,ACC57204,HDFC,AmazonPay,39967.37,PENDING,Bhardwaj-Thaker,Kakinada,Transfer
UPI007481,2026-01-21 13:56:00,Axis,ACC29354,Axis,AmazonPay,13521.96,REVERSED,Solanki-Tata,Eluru,Transport
UPI007482,2026-01-04 08:20:00,ICICI,ACC10056,SBI,Paytm,31047.85,REVERSED,Peri PLC,Shimoga,Shopping
UPI007483,2026-01-11 17:42:00,Axis,ACC24406,Kotak,AmazonPay,24866.32,PENDING,"Jayaraman, Gera and Mammen",Salem,Bills
UPI007484,2026-01-06 04:57:00,Axis,ACC48328,HDFC,PhonePe,7451.05,SUCCESS,"Roy, Tella and Choudhury",Madanapalle,Food
UPI007485,2026-01-30 19:04:00,Kotak,ACC52729,ICICI,AmazonPay,2529.02,PENDING,"Raja, Rama and Rau",Ulhasnagar,Transport
UPI007486,2026-01-17 14:19:00,Kotak,ACC50785,BOB,BHIM,47080.94,FAILED,Pau Ltd,Bihar Sharif,Transport
UPI007487,2026-01-26 21:51:00,PNB,ACC80146,ICICI,GPay,5373.34,REVERSED,Hans-Singh,Pondicherry,Bills
UPI007488,2026-01-18 02:04:00,Kotak,ACC94331,SBI,Paytm,45378.81,FAILED,"Buch, Bhat and Vohra",Ahmedabad,Transport
UPI007489,2026-01-11 08:17:00,Kotak,ACC89998,Kotak,BHIM,34276.07,PENDING,Sawhney-Kannan,Meerut,Food
UPI007490,2026-01-12 09:56:00,Axis,ACC34096,Kotak,BHIM,32026.25,SUCCESS,Mangal-Mittal,Indore,Shopping
UPI007491,2026-01-27 12:28:00,HDFC,ACC61846,Axis,PhonePe,17037.45,FAILED,Vala and Sons,Vijayawada,Shopping
UPI007492,2026-01-23 11:53:00,Axis,ACC17637,Kotak,GPay,41872.19,SUCCESS,"Saraf, Goswami and Sachar",Shimoga,Bills
UPI007493,2026-01-23 04:49:00,Kotak,ACC70315,PNB,Paytm,-45145.0,SUCCESS,Som-Dhar,Gurgaon,Bills
UPI007494,2026-01-12 18:06:00,BOB,ACC87892,PNB,GPay,21858.37,PENDING,Chauhan Group,Moradabad,Shopping
UPI007495,2026-01-18 08:12:00,Kotak,ACC51836,ICICI,BHIM,11549.03,SUCCESS,Grewal-Walla,Ramgarh,Food
UPI007496,2026-01-13 11:46:00,Axis,ACC57590,HDFC,PhonePe,47560.54,REVERSED,Devi-Koshy,Shimoga,Shopping
UPI007497,2026-01-29 16:06:00,Axis,ACC44625,HDFC,GPay,30817.77,FAILED,Char-Kota,Chinsurah,Shopping
UPI007498,2026-01-11 22:44:00,ICICI,ACC41228,PNB,BHIM,6115.96,SUCCESS,Mann-Srinivas,Aurangabad,Transport
UPI007499,2026-01-24 07:57:00,ICICI,ACC72594,ICICI,GPay,9355.04,SUCCESS,"Kakar, Halder and Malhotra",Patna,Bills
UPI007500,2026-01-28 17:34:00,HDFC,ACC40818,HDFC,BHIM,5194.8,REVERSED,"Toor, Merchant and Bhargava",Gurgaon,Bills
UPI007501,2026-01-13 18:59:00,Kotak,ACC23642,BOB,PhonePe,4418.07,REVERSED,Menon and Sons,Howrah,Transport
UPI007502,2026-01-22 21:17:00,ICICI,ACC77932,SBI,Paytm,7446.85,FAILED,"Ganesh, Bains and Johal",Kishanganj,Transport
UPI007503,2026-01-28 13:12:00,Kotak,ACC24127,PNB,AmazonPay,31699.05,SUCCESS,Date-Munshi,Gaya,Transfer
